step,epoch,time_s,loss,lr,grad_norm,vram_gb,peak_vram_gb,sec_per_step
890,1,6725,0.051917,9.88e-05,0.0845,3.97,7.80,7.5
900,1,6801,0.053434,9.87e-05,0.2210,3.97,7.80,7.5
910,1,6876,0.056812,9.87e-05,0.2419,3.97,7.80,7.5
920,1,6951,0.042905,9.87e-05,0.0926,3.97,7.80,7.5
930,2,7029,0.034579,9.86e-05,0.0480,3.97,7.80,7.5
940,2,7104,0.042285,9.86e-05,0.0686,3.97,7.80,7.5
950,2,7179,0.040587,9.86e-05,0.0948,3.97,7.80,7.5
960,2,7254,0.041983,9.85e-05,0.0706,3.97,7.80,7.5
970,2,7329,0.050592,9.85e-05,0.1006,3.97,7.80,7.5
980,2,7405,0.056273,9.84e-05,0.1118,3.97,7.80,7.5
990,2,7480,0.039957,9.84e-05,0.0700,3.97,7.80,7.5
1000,2,7555,0.060545,9.84e-05,0.1187,3.97,7.80,7.5
1010,2,7630,0.057301,9.83e-05,0.1066,3.97,7.80,7.5
1020,2,7705,0.036721,9.83e-05,0.0751,3.97,7.80,7.5
1030,2,7780,0.041157,9.82e-05,0.0680,3.97,7.80,7.5
1040,2,7856,0.054615,9.82e-05,0.0781,3.97,7.80,7.5
1050,2,7931,0.062669,9.82e-05,0.1633,3.97,7.80,7.5
1060,2,8006,0.040837,9.81e-05,0.0468,3.97,7.80,7.5
1070,2,8082,0.055288,9.81e-05,0.1263,3.97,7.80,7.5
1080,2,8158,0.046014,9.80e-05,0.0647,3.97,7.80,7.5
1090,2,8234,0.044572,9.80e-05,0.0741,3.97,7.80,7.5
1100,2,8309,0.040689,9.79e-05,0.0595,3.97,7.80,7.5
1110,2,8385,0.040630,9.79e-05,0.0852,3.98,7.80,7.5
1120,2,8460,0.077134,9.78e-05,0.1656,3.97,7.80,7.5
1130,2,8536,0.036788,9.78e-05,0.0729,3.97,7.80,7.5
1140,2,8611,0.036977,9.77e-05,0.0540,3.97,7.80,7.5
1150,2,8686,0.062944,9.77e-05,0.1963,3.97,7.80,7.5
1160,2,8762,0.052603,9.77e-05,0.0881,3.97,7.80,7.5
1170,2,8837,0.064580,9.76e-05,0.1597,3.97,7.80,7.5
1180,2,8912,0.057812,9.76e-05,0.1057,3.97,7.80,7.5
1190,2,8988,0.040042,9.75e-05,0.0622,3.97,7.80,7.5
1200,2,9063,0.045450,9.75e-05,0.0535,3.97,7.80,7.5
1210,2,9148,0.047536,9.74e-05,0.0868,3.97,7.80,7.5
1220,2,9275,0.047044,9.74e-05,0.0815,3.97,7.80,7.6
1230,2,9352,0.031077,9.73e-05,0.0391,3.97,7.80,7.6
1240,2,9429,0.052581,9.72e-05,0.0716,3.97,7.80,7.6
1250,2,9505,0.063707,9.72e-05,0.1400,3.97,7.80,7.6
1260,2,9582,0.070596,9.71e-05,0.0630,3.97,7.80,7.6
1270,2,9659,0.038621,9.71e-05,0.0617,3.97,7.80,7.6
1280,2,9735,0.068361,9.70e-05,0.1124,3.97,7.80,7.6
1290,2,9812,0.038981,9.70e-05,0.0481,3.97,7.80,7.6
1300,2,9888,0.044116,9.69e-05,0.1057,3.97,7.80,7.6
1310,2,9965,0.040800,9.69e-05,0.0661,3.97,7.80,7.6
1320,2,10041,0.036881,9.68e-05,0.0478,3.97,7.80,7.6
1330,2,10118,0.042529,9.68e-05,0.0500,3.97,7.80,7.6
1340,2,10195,0.044901,9.67e-05,0.0510,3.97,7.80,7.6
1350,2,10270,0.042093,9.66e-05,0.0753,3.97,7.80,7.6
1360,2,10346,0.041435,9.66e-05,0.0542,3.97,7.80,7.6
1370,2,10421,0.040794,9.65e-05,0.0573,3.97,7.80,7.6
1380,2,10499,0.039235,9.65e-05,0.0349,3.97,7.80,7.6
1390,2,10575,0.041809,9.64e-05,0.1043,3.97,7.80,7.6
1400,2,10650,0.043535,9.63e-05,0.0579,3.97,7.80,7.6
1410,2,10726,0.045046,9.63e-05,0.0565,3.97,7.80,7.6
1420,2,10801,0.046015,9.62e-05,0.0688,3.97,7.80,7.6
1430,2,10877,0.049147,9.62e-05,0.0578,3.97,7.80,7.6
1440,2,10953,0.051045,9.61e-05,0.0644,3.97,7.80,7.6
1450,2,11028,0.040284,9.60e-05,0.0516,3.97,7.80,7.6
1460,2,11104,0.041427,9.60e-05,0.0657,3.97,7.80,7.6
1470,2,11179,0.058604,9.59e-05,0.2061,3.97,7.80,7.6
1480,2,11255,0.046621,9.58e-05,0.0975,3.97,7.80,7.6
1490,2,11330,0.066350,9.58e-05,0.1797,3.98,7.80,7.6
1500,2,11406,0.040957,9.57e-05,0.0634,3.97,7.80,7.6
1510,2,11481,0.042910,9.57e-05,0.0986,3.97,7.80,7.6
1520,2,11556,0.054111,9.56e-05,0.1146,3.97,7.80,7.6
1530,2,11632,0.059189,9.55e-05,0.1211,3.97,7.80,7.6
1540,2,11707,0.038796,9.55e-05,0.0470,3.97,7.80,7.6
1550,2,11784,0.047348,9.54e-05,0.1242,3.97,7.80,7.6
1560,2,11859,0.040851,9.53e-05,0.0563,3.97,7.80,7.6
1570,2,11934,0.043949,9.53e-05,0.0833,3.97,7.80,7.6
1580,2,12009,0.053059,9.52e-05,0.0831,3.97,7.80,7.6
1590,2,12084,0.049625,9.51e-05,0.0938,3.97,7.80,7.6
1600,2,12159,0.048778,9.50e-05,0.0940,3.97,7.80,7.6
1610,2,12234,0.037204,9.50e-05,0.0620,3.97,7.80,7.6
1620,2,12309,0.045061,9.49e-05,0.0744,3.97,7.80,7.6
1630,2,12384,0.057038,9.48e-05,0.0577,3.97,7.80,7.6
1640,2,12459,0.044105,9.48e-05,0.0557,3.97,7.80,7.6
1650,2,12534,0.032248,9.47e-05,0.0419,3.97,7.80,7.6
1660,2,12609,0.048855,9.46e-05,0.0467,3.97,7.80,7.6
1670,2,12684,0.041615,9.46e-05,0.0435,3.97,7.80,7.6
1680,2,12760,0.044203,9.45e-05,0.0728,3.97,7.80,7.6
1690,2,12836,0.034126,9.44e-05,0.0340,3.97,7.80,7.6
1700,2,12912,0.039653,9.43e-05,0.0846,3.97,7.80,7.6
1710,2,12987,0.044377,9.43e-05,0.0400,3.97,7.80,7.6
1720,2,13062,0.048319,9.42e-05,0.0730,3.97,7.80,7.6
1730,2,13137,0.044201,9.41e-05,0.0546,3.97,7.80,7.6
1740,2,13213,0.041657,9.40e-05,0.0427,3.97,7.80,7.6
1750,2,13288,0.052475,9.40e-05,0.0637,3.97,7.80,7.6
1760,2,13363,0.032514,9.39e-05,0.0435,3.97,7.80,7.6
1770,2,13438,0.045827,9.38e-05,0.0258,3.97,7.80,7.6
1780,2,13513,0.039349,9.37e-05,0.0573,3.97,7.80,7.6
1790,2,13588,0.043849,9.36e-05,0.0787,3.97,7.80,7.6
1800,2,13663,0.045953,9.36e-05,0.0891,3.97,7.80,7.6
1810,2,13738,0.039946,9.35e-05,0.0905,3.97,7.80,7.6
1820,2,13813,0.041797,9.34e-05,0.0670,3.97,7.80,7.6
1830,2,13888,0.045840,9.33e-05,0.0574,3.97,7.80,7.6
1840,2,13963,0.032947,9.32e-05,0.0348,3.97,7.80,7.6
1850,2,14038,0.045252,9.32e-05,0.0715,3.97,7.80,7.6
1860,3,14116,0.041467,9.31e-05,0.0664,3.97,7.80,7.6
1870,3,14191,0.039214,9.30e-05,0.0433,3.98,7.80,7.6
1880,3,14266,0.071363,9.29e-05,0.1359,3.97,7.80,7.6
1890,3,14341,0.055250,9.28e-05,0.0458,3.97,7.80,7.6
1900,3,14416,0.054955,9.28e-05,0.1200,3.97,7.80,7.6
1910,3,14491,0.049725,9.27e-05,0.0875,3.97,7.80,7.6
1920,3,14566,0.055376,9.26e-05,0.1083,3.97,7.80,7.6
1930,3,14641,0.059183,9.25e-05,0.1316,3.97,7.80,7.6
1940,3,14716,0.041903,9.24e-05,0.0614,3.97,7.80,7.6
1950,3,14791,0.060740,9.23e-05,0.0680,3.97,7.80,7.6
1960,3,14866,0.034116,9.23e-05,0.0572,3.97,7.80,7.6
1970,3,14941,0.034787,9.22e-05,0.0829,3.97,7.80,7.6
1980,3,15016,0.038532,9.21e-05,0.0430,3.97,7.80,7.6
1990,3,15091,0.040491,9.20e-05,0.0369,3.97,7.80,7.6
2000,3,15166,0.054730,9.19e-05,0.0754,3.97,7.80,7.6
2010,3,15241,0.037666,9.18e-05,0.0332,3.97,7.80,7.6
2020,3,15316,0.041879,9.17e-05,0.0865,3.97,7.80,7.6
2030,3,15391,0.037425,9.16e-05,0.0436,3.97,7.80,7.6
2040,3,15466,0.036925,9.16e-05,0.0654,3.97,7.80,7.6
2050,3,15541,0.042959,9.15e-05,0.0429,3.97,7.80,7.6
2060,3,15616,0.039926,9.14e-05,0.0462,3.97,7.80,7.6
2070,3,15691,0.055987,9.13e-05,0.1005,3.97,7.80,7.6
2080,3,15766,0.047771,9.12e-05,0.0733,3.97,7.80,7.6
2090,3,15841,0.044640,9.11e-05,0.1023,3.97,7.80,7.6
2100,3,15916,0.042511,9.10e-05,0.0536,3.97,7.80,7.6
2110,3,15991,0.034481,9.09e-05,0.0373,3.97,7.80,7.6
2120,3,16066,0.044736,9.08e-05,0.0591,3.97,7.80,7.6
2130,3,16141,0.043406,9.07e-05,0.0378,3.97,7.80,7.6
2140,3,16216,0.038279,9.06e-05,0.0586,3.97,7.80,7.6
2150,3,16291,0.038738,9.05e-05,0.0464,3.97,7.80,7.6
2160,3,16366,0.041386,9.05e-05,0.0429,3.97,7.80,7.6
2170,3,16441,0.054054,9.04e-05,0.0456,3.97,7.80,7.6
2180,3,16516,0.045943,9.03e-05,0.0693,3.97,7.80,7.6
2190,3,16591,0.038396,9.02e-05,0.0561,3.97,7.80,7.6
2200,3,16666,0.037341,9.01e-05,0.0374,3.97,7.80,7.6
2210,3,16741,0.047864,9.00e-05,0.0817,3.97,7.80,7.6
2220,3,16816,0.040629,8.99e-05,0.0433,3.97,7.80,7.6
2230,3,16891,0.042111,8.98e-05,0.0458,3.97,7.80,7.6
2240,3,16966,0.038747,8.97e-05,0.0506,3.97,7.80,7.6
2250,3,17041,0.041721,8.96e-05,0.0488,3.98,7.80,7.6
2260,3,17116,0.053146,8.95e-05,0.0603,3.97,7.80,7.6
2270,3,17191,0.042156,8.94e-05,0.0628,3.97,7.80,7.6
2280,3,17266,0.042230,8.93e-05,0.0535,3.97,7.80,7.6
2290,3,17341,0.047209,8.92e-05,0.1039,3.97,7.80,7.6
2300,3,17416,0.037853,8.91e-05,0.0764,3.97,7.80,7.6
2310,3,17491,0.048407,8.90e-05,0.0628,3.97,7.80,7.6
2320,3,17566,0.041148,8.89e-05,0.0469,3.97,7.80,7.6
2330,3,17641,0.031082,8.88e-05,0.0397,3.97,7.80,7.6
2340,3,17716,0.042041,8.87e-05,0.0491,3.97,7.80,7.6
2350,3,17791,0.039870,8.86e-05,0.0448,3.97,7.80,7.6
2360,3,17866,0.053419,8.85e-05,0.0579,3.97,7.80,7.6
2370,3,17940,0.034535,8.84e-05,0.0286,3.97,7.80,7.6
2380,3,18015,0.038322,8.83e-05,0.0704,3.97,7.80,7.6
2390,3,18090,0.045185,8.82e-05,0.1100,3.97,7.80,7.6
2400,3,18165,0.035160,8.81e-05,0.0412,3.97,7.80,7.6
2410,3,18240,0.053185,8.80e-05,0.0612,3.97,7.80,7.6
2420,3,18315,0.031048,8.79e-05,0.0281,3.97,7.80,7.6
2430,3,18390,0.044925,8.78e-05,0.0334,3.97,7.80,7.6
2440,3,18465,0.049724,8.77e-05,0.3144,3.97,7.80,7.6
2450,3,18540,0.050933,8.75e-05,0.0792,3.97,7.80,7.6
2460,3,18615,0.029430,8.74e-05,0.0351,3.97,7.80,7.6
2470,3,18690,0.042568,8.73e-05,0.0694,3.97,7.80,7.6
2480,3,18765,0.047462,8.72e-05,0.0736,3.97,7.80,7.5
2490,3,18840,0.044086,8.71e-05,0.0512,3.97,7.80,7.5
2500,3,18915,0.041622,8.70e-05,0.0673,3.97,7.80,7.5
2510,3,18991,0.037656,8.69e-05,0.0480,3.97,7.80,7.5
2520,3,19066,0.051528,8.68e-05,0.0624,3.97,7.80,7.5
2530,3,19141,0.053571,8.67e-05,0.0691,3.97,7.80,7.5
2540,3,19216,0.052186,8.66e-05,0.1290,3.97,7.80,7.5
2550,3,19291,0.047036,8.65e-05,0.0776,3.97,7.80,7.5
2560,3,19366,0.039161,8.64e-05,0.0517,3.97,7.80,7.5
2570,3,19440,0.039868,8.63e-05,0.0713,3.97,7.80,7.5
2580,3,19515,0.039510,8.61e-05,0.0688,3.97,7.80,7.5
2590,3,19590,0.056151,8.60e-05,0.0937,3.97,7.80,7.5
2600,3,19665,0.044344,8.59e-05,0.0889,3.97,7.80,7.5
2610,3,19740,0.035936,8.58e-05,0.0604,3.97,7.80,7.5
2620,3,19815,0.036909,8.57e-05,0.0511,3.97,7.80,7.5
2630,3,19890,0.043947,8.56e-05,0.0624,3.98,7.80,7.5
2640,3,19965,0.035584,8.55e-05,0.0641,3.97,7.80,7.5
2650,3,20040,0.036586,8.54e-05,0.0454,3.97,7.80,7.5
2660,3,20115,0.040915,8.52e-05,0.0608,3.97,7.80,7.5
2670,3,20190,0.054987,8.51e-05,0.0674,3.97,7.80,7.5
2680,3,20265,0.042100,8.50e-05,0.1143,3.97,7.80,7.5
2690,3,20340,0.041403,8.49e-05,0.0996,3.97,7.80,7.5
2700,3,20415,0.030000,8.48e-05,0.0345,3.97,7.80,7.5
2710,3,20490,0.039331,8.47e-05,0.0428,3.97,7.80,7.5
2720,3,20565,0.038843,8.46e-05,0.0408,3.97,7.80,7.5
2730,3,20640,0.039488,8.44e-05,0.0432,3.97,7.80,7.5
2740,3,20715,0.033667,8.43e-05,0.0526,3.97,7.80,7.5
2750,3,20790,0.040546,8.42e-05,0.0685,3.97,7.80,7.5
2760,3,20865,0.045177,8.41e-05,0.0635,3.97,7.80,7.5
2770,3,20940,0.043560,8.40e-05,0.0531,3.97,7.80,7.5
2780,4,21018,0.039677,8.39e-05,0.0489,3.97,7.80,7.5
2790,4,21093,0.040380,8.37e-05,0.0525,3.97,7.80,7.5
2800,4,21168,0.053653,8.36e-05,0.0655,3.97,7.80,7.5
2810,4,21243,0.032910,8.35e-05,0.0530,3.97,7.80,7.5
2820,4,21318,0.039489,8.34e-05,0.1383,3.97,7.80,7.5
2830,4,21393,0.047782,8.33e-05,0.0642,3.97,7.80,7.5
2840,4,21468,0.048204,8.31e-05,0.0767,3.97,7.80,7.5
2850,4,21543,0.049567,8.30e-05,0.0913,3.97,7.80,7.5
2860,4,21618,0.055336,8.29e-05,0.0874,3.97,7.80,7.5
2870,4,21693,0.067565,8.28e-05,0.1438,3.97,7.80,7.5
2880,4,21768,0.056648,8.27e-05,0.2423,3.97,7.80,7.5
2890,4,21843,0.035543,8.25e-05,0.0566,3.97,7.80,7.5
2900,4,21918,0.034446,8.24e-05,0.0393,3.97,7.80,7.5
2910,4,21993,0.049565,8.23e-05,0.0641,3.97,7.80,7.5
2920,4,22068,0.030954,8.22e-05,0.0361,3.97,7.80,7.5
2930,4,22143,0.051262,8.20e-05,0.0524,3.97,7.80,7.5
2940,4,22218,0.031460,8.19e-05,0.0620,3.97,7.80,7.5
2950,4,22293,0.049266,8.18e-05,0.0465,3.97,7.80,7.5
2960,4,22368,0.044878,8.17e-05,0.0534,3.97,7.80,7.5
2970,4,22443,0.040357,8.15e-05,0.0412,3.97,7.80,7.5
2980,4,22518,0.041200,8.14e-05,0.0778,3.97,7.80,7.5
2990,4,22593,0.039027,8.13e-05,0.0464,3.97,7.80,7.5
3000,4,22668,0.041378,8.12e-05,0.0512,3.97,7.80,7.5
3010,4,22743,0.042413,8.10e-05,0.0982,3.98,7.80,7.5
3020,4,22818,0.032779,8.09e-05,0.0542,3.97,7.80,7.5
3030,4,22893,0.057094,8.08e-05,0.1108,3.97,7.80,7.5
3040,4,22968,0.048576,8.07e-05,0.0482,3.97,7.80,7.5
3050,4,23043,0.053692,8.05e-05,0.0967,3.97,7.80,7.5
3060,4,23118,0.052912,8.04e-05,0.0590,3.97,7.80,7.5
3070,4,23193,0.038893,8.03e-05,0.0589,3.97,7.80,7.5
3080,4,23268,0.037991,8.02e-05,0.0508,3.97,7.80,7.5
3090,4,23343,0.045855,8.00e-05,0.0539,3.97,7.80,7.5
3100,4,23418,0.041395,7.99e-05,0.0507,3.97,7.80,7.5
3110,4,23493,0.041501,7.98e-05,0.0578,3.97,7.80,7.5
3120,4,23568,0.037118,7.96e-05,0.0481,3.97,7.80,7.5
3130,4,23643,0.054526,7.95e-05,0.1069,3.97,7.80,7.5
3140,4,23718,0.058986,7.94e-05,0.1374,3.97,7.80,7.5
3150,4,23793,0.034195,7.93e-05,0.0506,3.97,7.80,7.5
3160,4,23868,0.031355,7.91e-05,0.0406,3.97,7.80,7.5
3170,4,23943,0.043559,7.90e-05,0.0741,3.97,7.80,7.5
3180,4,24018,0.048262,7.89e-05,0.0598,3.97,7.80,7.5
3190,4,24093,0.041475,7.87e-05,0.0860,3.97,7.80,7.5
3200,4,24168,0.033117,7.86e-05,0.0411,3.97,7.80,7.5
3210,4,24243,0.034995,7.85e-05,0.0282,3.97,7.80,7.5
3220,4,24318,0.048624,7.83e-05,0.1132,3.97,7.80,7.5
3230,4,24393,0.042236,7.82e-05,0.0939,3.97,7.80,7.5
3240,4,24468,0.042337,7.81e-05,0.0716,3.97,7.80,7.5
3250,4,24543,0.031556,7.79e-05,0.0396,3.97,7.80,7.5
3260,4,24618,0.036567,7.78e-05,0.0570,3.97,7.80,7.5
3270,4,24693,0.044881,7.77e-05,0.0525,3.97,7.80,7.5
3280,4,24768,0.040733,7.75e-05,0.0445,3.97,7.80,7.5
3290,4,24843,0.040746,7.74e-05,0.0652,3.97,7.80,7.5
3300,4,24918,0.043814,7.73e-05,0.0411,3.97,7.80,7.5
3310,4,24993,0.054116,7.71e-05,0.0457,3.97,7.80,7.5
3320,4,25068,0.044191,7.70e-05,0.0488,3.97,7.80,7.5
3330,4,25143,0.052086,7.69e-05,0.1056,3.97,7.80,7.5
3340,4,25218,0.033872,7.67e-05,0.0303,3.97,7.80,7.5
3350,4,25293,0.045967,7.66e-05,0.0731,3.97,7.80,7.5
3360,4,25368,0.038997,7.65e-05,0.0469,3.97,7.80,7.5
3370,4,25443,0.035388,7.63e-05,0.0478,3.97,7.80,7.5
3380,4,25518,0.037458,7.62e-05,0.0655,3.97,7.80,7.5
3390,4,25593,0.034554,7.61e-05,0.0392,3.98,7.80,7.5
3400,4,25668,0.040764,7.59e-05,0.0486,3.97,7.80,7.5
3410,4,25743,0.030510,7.58e-05,0.0357,3.97,7.80,7.5
3420,4,25818,0.047395,7.56e-05,0.0785,3.97,7.80,7.5
3430,4,25893,0.046221,7.55e-05,0.0708,3.97,7.80,7.5
3440,4,25968,0.058920,7.54e-05,0.0512,3.97,7.80,7.5
3450,4,26043,0.046321,7.52e-05,0.0837,3.97,7.80,7.5
3460,4,26118,0.059280,7.51e-05,0.1676,3.97,7.80,7.5
3470,4,26193,0.045414,7.50e-05,0.0524,3.97,7.80,7.5
3480,4,26268,0.042554,7.48e-05,0.0664,3.97,7.80,7.5
3490,4,26343,0.036639,7.47e-05,0.0436,3.97,7.80,7.5
3500,4,26418,0.042870,7.45e-05,0.1240,3.97,7.80,7.5
3510,4,26493,0.035980,7.44e-05,0.0500,3.97,7.80,7.5
3520,4,26568,0.039927,7.43e-05,0.0542,3.97,7.80,7.5
3530,4,26643,0.035423,7.41e-05,0.0393,3.97,7.80,7.5
3540,4,26718,0.040344,7.40e-05,0.0654,3.97,7.80,7.5
3550,4,26793,0.041513,7.38e-05,0.0560,3.97,7.80,7.5
3560,4,26868,0.038920,7.37e-05,0.0404,3.97,7.80,7.5
3570,4,26943,0.033222,7.36e-05,0.0381,3.97,7.80,7.5
3580,4,27018,0.031748,7.34e-05,0.0382,3.97,7.80,7.5
3590,4,27093,0.040444,7.33e-05,0.0934,3.97,7.80,7.5
3600,4,27168,0.026355,7.31e-05,0.0248,3.97,7.80,7.5
3610,4,27243,0.059980,7.30e-05,0.0652,3.97,7.80,7.5
3620,4,27318,0.040640,7.28e-05,0.0498,3.97,7.80,7.5
3630,4,27393,0.034590,7.27e-05,0.0282,3.97,7.80,7.5
3640,4,27468,0.050428,7.26e-05,0.0573,3.97,7.80,7.5
3650,4,27543,0.042125,7.24e-05,0.0959,3.97,7.80,7.5
3660,4,27618,0.042655,7.23e-05,0.0432,3.97,7.80,7.5
3670,4,27693,0.048089,7.21e-05,0.0423,3.97,7.80,7.5
3680,4,27768,0.036402,7.20e-05,0.0406,3.97,7.80,7.5
3690,4,27843,0.045779,7.18e-05,0.0792,3.97,7.80,7.5
3700,4,27918,0.035468,7.17e-05,0.0432,3.97,7.80,7.5
3710,5,27996,0.041735,7.15e-05,0.0563,3.97,7.80,7.5
3720,5,28071,0.026887,7.14e-05,0.0379,3.97,7.80,7.5
3730,5,28146,0.039828,7.13e-05,0.0433,3.97,7.80,7.5
3740,5,28221,0.035532,7.11e-05,0.0527,3.97,7.80,7.5
3750,5,28296,0.029339,7.10e-05,0.0363,3.97,7.80,7.5
3760,5,28371,0.040617,7.08e-05,0.0422,3.97,7.80,7.5
3770,5,28446,0.047121,7.07e-05,0.0369,3.98,7.80,7.5
3780,5,28521,0.036644,7.05e-05,0.0370,3.97,7.80,7.5
