step,epoch,time_s,loss,lr,grad_norm,vram_gb,peak_vram_gb,sec_per_step
4240,5,34364,0.052471,6.36e-05,0.1362,3.97,7.80,8.1
4250,5,34451,0.067426,6.35e-05,0.1527,3.97,7.80,8.1
4260,5,34542,0.062299,6.33e-05,0.0598,3.97,7.80,8.1
4270,5,34631,0.052734,6.31e-05,0.1455,3.97,7.80,8.1
4280,5,34729,0.044236,6.30e-05,0.0472,3.97,7.80,8.1
4290,5,34838,0.048531,6.28e-05,0.0703,3.97,7.80,8.1
4300,5,34949,0.054635,6.27e-05,0.0674,3.97,7.80,8.1
4310,5,35054,0.056410,6.25e-05,0.0678,3.97,7.80,8.1
4320,5,35137,0.030358,6.24e-05,0.0283,3.97,7.80,8.1
4330,5,35238,0.047643,6.22e-05,0.0515,3.97,7.80,8.1
4340,5,35330,0.051462,6.21e-05,0.0958,3.97,7.80,8.1
4350,5,35411,0.038294,6.19e-05,0.0399,3.97,7.80,8.1
4360,5,35492,0.040759,6.18e-05,0.0404,3.97,7.80,8.1
4370,5,35572,0.027608,6.16e-05,0.0286,3.97,7.80,8.1
4380,5,35663,0.044464,6.14e-05,0.0431,3.97,7.80,8.1
4390,5,35757,0.084605,6.13e-05,0.0936,3.97,7.80,8.1
4400,5,35853,0.048091,6.11e-05,0.0385,3.97,7.80,8.1
4410,5,35937,0.057163,6.10e-05,0.0606,3.97,7.80,8.1
4420,5,36027,0.076009,6.08e-05,0.0805,3.97,7.80,8.1
4430,5,36138,0.042670,6.07e-05,0.0385,3.97,7.80,8.1
4440,5,36251,0.051699,6.05e-05,0.0588,3.97,7.80,8.2
4450,5,36357,0.035670,6.03e-05,0.0490,3.97,7.80,8.2
4460,5,36460,0.056429,6.02e-05,0.1188,3.97,7.80,8.2
4470,5,36563,0.052188,6.00e-05,0.0679,3.97,7.80,8.2
4480,5,36667,0.046943,5.99e-05,0.0630,3.97,7.80,8.2
4490,5,36772,0.044850,5.97e-05,0.0673,3.97,7.80,8.2
4500,5,36879,0.045490,5.96e-05,0.0498,3.97,7.80,8.2
4510,5,37011,0.038364,5.94e-05,0.0343,3.97,7.80,8.2
4520,5,37117,0.050630,5.92e-05,0.1025,3.97,7.80,8.2
4530,5,37219,0.038282,5.91e-05,0.0852,3.98,7.80,8.2
4540,5,37321,0.037093,5.89e-05,0.0497,3.97,7.80,8.2
4550,5,37424,0.041485,5.88e-05,0.0529,3.97,7.80,8.2
4560,5,37527,0.059910,5.86e-05,0.0321,3.97,7.80,8.2
4570,5,37632,0.051201,5.85e-05,0.0637,3.97,7.80,8.2
4580,5,37737,0.045621,5.83e-05,0.0393,3.97,7.80,8.2
4590,5,37845,0.043125,5.81e-05,0.0387,3.97,7.80,8.2
4600,5,37949,0.056938,5.80e-05,0.0757,3.97,7.80,8.2
4610,5,38053,0.053346,5.78e-05,0.0852,3.97,7.80,8.2
4620,5,38158,0.040945,5.77e-05,0.0368,3.97,7.80,8.2
4630,6,38267,0.054670,5.75e-05,0.0554,3.97,7.80,8.3
4640,6,38391,0.041626,5.73e-05,0.0752,3.97,7.80,8.3
4650,6,38510,0.037843,5.72e-05,0.0952,3.97,7.80,8.3
4660,6,38613,0.052412,5.70e-05,0.0413,3.97,7.80,8.3
4670,6,38736,0.042044,5.69e-05,0.0884,3.97,7.80,8.3
4680,6,38858,0.051563,5.67e-05,0.0427,3.97,7.80,8.3
4690,6,38962,0.073428,5.66e-05,0.0560,3.97,7.80,8.3
4700,6,39070,0.052200,5.64e-05,0.0779,3.97,7.80,8.3
4710,6,39175,0.046528,5.62e-05,0.0753,3.97,7.80,8.3
4720,6,39281,0.048480,5.61e-05,0.0446,3.97,7.80,8.3
4730,6,39414,0.043984,5.59e-05,0.1111,3.97,7.80,8.3
4740,6,39533,0.030642,5.58e-05,0.0375,3.97,7.80,8.3
4750,6,39639,0.048846,5.56e-05,0.0457,3.97,7.80,8.3
4760,6,39768,0.060496,5.54e-05,0.0572,3.97,7.80,8.3
4770,6,39881,0.038213,5.53e-05,0.0428,3.97,7.80,8.4
4780,6,39991,0.045152,5.51e-05,0.0392,3.97,7.80,8.4
4790,6,40094,0.057568,5.50e-05,0.0777,3.97,7.80,8.4
4800,6,40197,0.066532,5.48e-05,0.0772,3.97,7.80,8.4
4810,6,40302,0.036815,5.46e-05,0.0415,3.97,7.80,8.4
4820,6,40405,0.045542,5.45e-05,0.0733,3.97,7.80,8.4
4830,6,40508,0.043145,5.43e-05,0.0446,3.97,7.80,8.4
4840,6,40612,0.043148,5.42e-05,0.0553,3.97,7.80,8.4
4850,6,40715,0.046657,5.40e-05,0.0666,3.97,7.80,8.4
4860,6,40818,0.061033,5.38e-05,0.0760,3.97,7.80,8.4
4870,6,40904,0.047727,5.37e-05,0.0479,3.97,7.80,8.4
4880,6,40980,0.049553,5.35e-05,0.0662,3.97,7.80,8.4
4890,6,41055,0.037036,5.34e-05,0.0359,3.97,7.80,8.4
4900,6,41130,0.063779,5.32e-05,0.0813,3.97,7.80,8.4
4910,6,41205,0.049532,5.30e-05,0.0580,3.98,7.80,8.4
4920,6,41281,0.048946,5.29e-05,0.0360,3.97,7.80,8.4
4930,6,41356,0.045179,5.27e-05,0.0408,3.97,7.80,8.4
4940,6,41431,0.056495,5.26e-05,0.0599,3.97,7.80,8.4
4950,6,41506,0.065858,5.24e-05,0.0742,3.97,7.80,8.4
4960,6,41581,0.036095,5.22e-05,0.0388,3.97,7.80,8.4
4970,6,41657,0.042454,5.21e-05,0.0486,3.97,7.80,8.4
4980,6,41732,0.035503,5.19e-05,0.0305,3.97,7.80,8.4
4990,6,41807,0.056359,5.18e-05,0.0594,3.97,7.80,8.4
5000,6,41882,0.050704,5.16e-05,0.0572,3.97,7.80,8.4
